id,sentence,paraphrased_sentence,option1,option2,answer,orig_len,para_len,opt1_len,opt2_len,orig_blank_pos,para_blank_pos,pred,score1,score2,correct
20,Dupont a visité la tombe de Dubois en 1765. A cette date _ était sur la route depuis cinq ans.,"En 1765, lorsque Dupont s’est rendu sur la tombe de Dubois, _ était déjà en voyage depuis cinq ans.",Dubois,Dupont,2,20,19,1,1,0.631578947368421,0.6111111111111112,1,-94.39442574046552,-102.30006277165376,0
21,"Henry a été très influencé par Arnault, même si _ a vécu deux siècles plus tard.","Malgré l’écart de deux siècles, Henry a subi l’influence d’Arnault, alors que _ a vécu bien plus tard.",Henry,Arnault,1,16,18,1,1,0.6,0.7058823529411765,1,-92.0629260444257,-97.65121855121106,1
22,"Je ne peux pas couper la planche avec cette scie, _ est trop épaisse.","Impossible de scier correctement la planche avec cet la scie, car _ est trop épaisse.",la scie,la planche,2,14,15,2,2,0.7692307692307693,0.7857142857142857,2,-71.7086604014039,-66.92854571342468,1
23,"La nuit, les renards entrent dans la cour et attaquent les poules. Je devrais tuer _.","Chaque nuit, des renards pénètrent dans la cour pour s’en prendre aux poules ; il faudrait éliminer _.",les poules,les renards,2,16,18,2,2,,,1,-100.82665830431506,-110.04332555877045,0
24,Fred regardait la télé quand Georges est parti faire les courses. Une heure après _ s'est levé.,"Tandis que Fred était devant la télévision, Georges est sorti faire des courses ; une heure plus tard, _ s’est finalement levé.",Georges,Fred,2,17,22,1,1,0.875,0.8571428571428571,1,-75.10378626734018,-82.60532850772142,0
25,Fred est le seul homme encore vivant à se rappeler de mon arrière grand-père.  _ est un homme remarquable.,"Parmi tous les hommes encore en vie, seul Fred se souvient de mon arrière-grand-père ; _ est vraiment remarquable.",mon arrière grand-père,Fred,2,19,19,3,1,0.7777777777777778,0.8333333333333334,2,-92.23436353774741,-83.7818728191778,1
26,"Fred est le seul homme encore vivant à se rappeler de mon père quand il était un enfant. Quand Fred a vu mon père pour la première fois, _ avait 18 ans.","Seul Fred, encore en vie aujourd’hui, se rappelle de mon père enfant ; lors de leur première rencontre entre Fred et mon père, _ avait 18 ans.",Fred,mon père,1,32,27,1,2,0.9032258064516129,0.8846153846153846,1,-78.67093212413602,-81.38148207613267,1
27,"En juillet, le Kamchatka a déclaré la guerre à Yakoutsk. Comme l'armée de Yakoutsk était bien mieux équipée que celle du Kamchatka, _ ont gagné en quelques semaines.","En juillet, le Kamchatka est entré en guerre contre Yakoutsk ; puisque l’armée de Yakoutsk surpassait largement celle du Kamchatka, _ ont remporté la victoire en quelques semaines.",le Kamchatka,Yakoutsk,2,28,28,2,1,0.8148148148148148,0.7407407407407407,1,-275.67625464929733,-296.5121036206838,0
28,"Il y a trop de cerfs dans le parc, et les gardes forestiers ont introduit une petite meute de loups. La population _ devrait rapidement diminuer.","Face à la surpopulation de cerfs dans le parc, les gardes forestiers ont relâché quelques loups ; la population _ devrait donc baisser rapidement.",des cerfs,des loups,1,26,24,2,2,0.88,0.8260869565217391,2,-122.07667979132384,-116.98667239467613,0
29,Les archéologues ont découvert que des hommes préhistoriques vivaient à Laputa il y a 20 000 ans. _ cherchaient des indices sur les berges de la rivière.,"Après avoir établi que des hommes préhistoriques occupaient Laputa il y a 20 000 ans, les archéologues expliquaient que _ fouillaient les berges de la rivière à la recherche d’indices.",les archéologues,les hommes préhistoriques,1,27,30,2,3,0.6538461538461539,0.6551724137931034,1,-114.20164168285555,-124.85052812081994,1
30,La police a arrêté tous les membres d'un gang. _ essayaient de stopper un trafic de drogue dans le quartier.,"Tous les membres d’un gang ont été interpellés par la police ; auparavant, _ tentaient de mettre fin à un trafic de drogue dans le quartier.",le gang,la police,2,20,26,2,2,0.47368421052631576,0.52,1,-106.83838996582199,-108.88042790081818,0
31,J'ai mis le gâteau dans le frigo. Il y a beaucoup de sucre _.,"Après avoir placé le gâteau dans le frigo, j’ai remarqué qu’il y avait beaucoup de sucre _.",dans le gâteau,dans le frigo,1,14,17,3,3,,,1,-75.45985466858838,-83.55972191842739,1
32,"Samuel s'est tordu les deux chevilles et il marche avec des béquilles. D'ici un mois, _ devraient être guéries.","Après s’être foulé les deux chevilles et devoir marcher avec des béquilles, Samuel espère que d’ici un mois _ seront rétablies.",les béquilles,les chevilles,2,19,21,2,2,0.8333333333333334,0.9,2,-218.73680974403396,-175.54880082095042,1
33,"Les partisans du nouveau projet de loi sont arrivés à la mairie, ils ont été surpris que la salle soit pleine d'opposants. _ étaient en minorité.","À la mairie, les partisans du nouveau projet de loi ont découvert une salle remplie d’opposants ; _ se retrouvaient en minorité.",les opposants,les partisans,2,26,22,2,2,0.88,0.8095238095238095,1,-117.56798590812832,-121.68483636924066,0
34,"Tout le monde a aimé les biscuits à l'avoine; seules quelques personnes ont préféré ceux aux pépites de chocolat. La prochaine fois, il faudra faire plus _.","Les biscuits à l’avoine ont plu à presque tout le monde, contrairement à ceux aux pépites de chocolat ; la prochaine fois, il faudra préparer davantage _.",de biscuits à l'avoine,de biscuits au chocolat,1,27,27,4,4,,,1,-106.11183829698712,-106.8358367762994,1
35,"Je n'ai pas trouvé de cuillère, et j'ai pris un stylo pour remuer mon café. Mauvaise idée: _ s'est retrouvé plein de café.","Faute de cuillère, j’ai utilisé un stylo pour mélanger mon café ; résultat, _ a fini couvert de café.",le stylo,le café,1,23,19,2,2,0.7727272727272727,0.7222222222222222,1,-160.68096667155623,-171.01747401244938,1
36,Stéphane suit toujours l'exemple de Fred. _ l' admire énormément.,Stéphane prend constamment Fred comme modèle ; _ l’admire profondément.,Stéphane,Fred,1,10,10,1,1,0.6666666666666666,0.7777777777777778,1,-116.40475052967668,-120.68593571893871,1
37,La table ne passe pas par la porte parce que _ est trop large.,"Impossible de faire passer la table par la porte, car _ est trop large.",la porte,la table,2,14,14,2,2,0.7692307692307693,0.7692307692307693,1,-56.95843461644836,-57.01333611714654,0
38,"Jean a promis à Benoît de partir, et _ est parti au bout d'une heure.","Après que Jean a promis à Benoît de partir, _ a quitté les lieux une heure plus tard.",Benoît,Jean,2,15,18,1,1,0.5714285714285714,0.5294117647058824,1,-81.20801230304642,-91.00152174936375,0
39,"Claire a frappé à la porte de Sylvie, mais _ n'a pas eu de réponse.","Lorsque Claire a frappé chez Sylvie, _ n’a obtenu aucune réponse.",Claire,Sylvie,1,15,11,1,1,0.6428571428571429,0.6,2,-78.66457840945804,-73.40341258764965,0
40,Joël a payé le détective quand _ a reçu le rapport final sur l'affaire.,Le paiement du détective par Joël a eu lieu une fois que _ a reçu le rapport final concernant l’affaire.,le détective,Joël,2,14,20,2,1,0.46153846153846156,0.631578947368421,1,-90.89087010547519,-102.47271709889174,0
41,Gérard a appelé le barman. _ a rendu sa pinte vide.,"Une fois le barman appelé par Gérard, _ a rendu sa pinte vide.",Le barman,Gérard,2,11,13,2,1,0.5,0.5833333333333334,2,-116.1681407392025,-111.07819253206253,1
42,Thomas a conduit Raphaël en voiture parce que _ n'aime pas conduire tout seul.,"Si Thomas a pris le volant pour Raphaël, c’est parce que _ n’apprécie pas de conduire seul.",Raphaël,Thomas,2,14,17,1,1,0.6153846153846154,0.6875,1,-79.65821814909577,-85.01538877474377,0
43,"Benoît a passé son assiette à moitié pleine à Jean, car _ n'avait pas faim.","Comme _ n’avait plus faim, Benoît a tendu son assiette encore à moitié pleine à Jean.",Jean,Benoît,2,15,16,1,1,0.7857142857142857,0.06666666666666667,1,-97.64639867469668,-100.45344352908432,0
44,Benoît a passé la gameboy à Jean. Car ce n'était pas le tour_.,"Benoît a remis la gameboy à Jean, puisque ce n’était pas le tour_.",de Benoît,de Jean,1,13,13,2,2,,,2,-146.11726596206427,-142.14257472008467,0
45,Thierry ne voulait pas partager ses jouets avec Benoît. _ a pleuré.,"Refusant de partager ses jouets avec Benoît, Thierry a provoqué les larmes de _.",Thierry,Benoît,2,12,14,1,1,0.8181818181818182,,2,-76.9614291228354,-72.81329635158181,1
46,Le Dr. Vincenot a informé Michel qu'il avait _ et a évoqué avec lui son traitement à venir.,Le Dr. Vincenot a annoncé à Michel qu’il avait _ puis a discuté avec lui des prochaines étapes du traitement.,un cancer,pris sa retraite,1,18,20,2,3,0.47058823529411764,0.47368421052631576,1,-118.61844184761867,-123.17241197498515,1
47,Claire a donné des bonbons à Jeanine parce que _ n'avait pas faim.,"Puisque _ n’avait pas faim, Claire a offert des bonbons à Jeanine.",Jeanine,Claire,2,13,12,1,1,0.75,0.09090909090909091,2,-100.67220045923023,-94.18377419473836,1
48,Jérémy a demandé une faveur à Robert mais _ a essuyé un refus.,"C’est Jérémy qui a demandé une faveur à Robert, mais c'est qui _ a essuyé un refus.",Jérémy,Robert,1,13,17,1,1,0.6666666666666666,0.75,2,-108.03040235489607,-101.40977256000042,0
50,"Joël a vu son frère faire du ski à la télévision hier soir, mais _ ne l'a pas reconnu.","Hier soir, en regardant la télévision, Joël a aperçu son frère en train de skier, cependant _ ne l’a pas reconnu.",le frère de Joël,Joël,2,19,21,4,1,0.7777777777777778,0.8,1,-90.71885788475629,-91.05494389060186,0
51,"Les conseillers municipaux ont refusé une autorisation aux manifestants, car _ craignent la violence.","Les manifestants se sont vu refuser l’autorisation par les conseillers municipaux, car _ redoutent des violences.",les conseillers municipaux,les manifestants,1,14,16,3,2,0.7692307692307693,0.8,1,-69.2550272718072,-71.6023870036006,1
52,"Alors qu'elles courent à la même vitesse, Sarah a battu Sabine car _ a réussi son départ.","Bien que Sarah et Sabine aient couru à vitesse égale, la victoire est revenue à Sarah parce que _ a pris un meilleur départ.",Sarah,Sabine,1,17,24,1,1,0.75,0.782608695652174,2,-122.04203654336743,-119.24791925773025,0
53,La sculpture est tombée de l'étagère car _ était trop lourde.,"Si la sculpture a chuté de l’étagère, c’est que _ était trop lourde.",la sculpture,l'étagère,1,11,13,2,1,0.7,0.75,1,-90.72143448144197,-131.4390470981598,1
54,Le dessin de Sam est accroché au dessus de celui de Tina. Les oeuvres mises en valeurs sont placées le plus haut possible. Le _ est mis en valeur.,"Le dessin de Sam se trouve au-dessus de celui de Tina ; comme les œuvres mises en valeur occupent l’emplacement le plus élevé, le _ bénéficie de cette mise en avant.",le dessin de Sam,le dessin de Tina,1,29,31,4,4,0.8571428571428571,0.8,1,-105.65170245349873,-114.27811258274596,1
55,"François s'est fâché contre Thomas, car le grille-pain que _ lui a acheté ne marche pas.",François s’est mis en colère contre Thomas parce que le grille-pain que _ lui avait offert ne fonctionne pas.,François,Thomas,1,16,19,1,1,0.6,0.6666666666666666,2,-127.75822540663648,-123.83225814893376,0
56,Pierre envie Martin même si _ est bien plus brillant.,"Bien que _ soit nettement plus brillant, Pierre envie toujours Martin.",Pierre,Martin,1,10,11,1,1,0.5555555555555556,0.2,1,-71.33956788480282,-72.25459460914135,1
57,"Simon a expliqué sa théorie à Marc, mais _ ne l'a pas convaincu.","Après l’explication de sa théorie par Simon à Marc, _ n’a pas été convaincu.",Marc,Simon,2,13,14,1,1,0.6666666666666666,0.6923076923076923,1,-93.26968227315228,-96.06760086060967,0
58,Il y a du savon dans le siphon de douche. _ faut le retirer.,Du savon bloque le siphon de la douche ; _ doit être retiré.,le siphon,le savon,2,14,13,2,2,0.7692307692307693,0.75,1,-71.50808656215668,-73.43245384842157,0
59,"Le rendez-vous n'a commencé qu'à 16:00 et mon train était à 16:30 donc j'étais pressé. Heureusement, _ a été de courte durée.","Comme le rendez-vous n’a débuté qu’à 16h alors que mon train partait à 16h30, j’étais pressé ; heureusement, _ n’a pas duré longtemps.",mon train,le rendez-vous,2,22,23,2,2,0.7619047619047619,0.8181818181818182,1,-208.1561591604259,-225.62028149235994,0
60,La pluie a commencé à tomber au début d'une séance de yoga en plein air et _ a continué jusqu'à vingt-deux heures.,"Une séance de yoga en plein air venait de débuter quand il s’est mis à pleuvoir, et _ a duré jusqu’à vingt-deux heures.",la séance,la pluie,2,22,23,2,2,0.7619047619047619,0.7727272727272727,2,-105.58139130007476,-102.6643536615884,1
61,"J'ai pris un vieux chiffon pour nettoyer le couteau, ensuite j'ai mis _ au linge sale.","Après avoir nettoyé le couteau avec un vieux chiffon, j’ai mis _ au linge sale.",le couteau,le chiffon,2,16,15,2,2,0.8,0.7857142857142857,1,-106.50224797986448,-111.64028068445623,0
62,"Anne a demandé à Marie les horaires de fermeture de la bibliothèque, car _ les avait oubliés.","Les horaires de fermeture de la bibliothèque ayant été oubliés par _, Anne les a demandés à Marie.",Marie,Anne,2,17,18,1,1,0.8125,,1,-78.51767268765252,-81.3169585125288,0
63,"Je n'ai pas pu mettre la carafe sur l'étagère, parce que _ était trop lourde.","Impossible de poser la carafe sur l’étagère, car _ était trop lourde.",la carafe,l'étagère,1,15,12,2,1,0.7857142857142857,0.7272727272727273,1,-176.7762090075994,-190.79831655725138,1
64,Pierre jouait aux cartes avec Adam qui menait au score. Si la chance d'Adam n'avait pas tourné _ aurait perdu.,"Alors que Pierre jouait aux cartes contre Adam, qui était en tête, si la chance d’Adam ne s’était pas inversée, _ aurait perdu.",Adam,Pierre,2,20,23,1,1,0.8947368421052632,0.9090909090909091,1,-124.9687987496145,-127.72732359170914,0
65,Un chien s'était assis sur la pelouse mais il s'est rapidement déplacé sous un arbre parce qu'il faisait trop chaud _.,"Un chien se trouvait sur la pelouse avant d’aller sous un arbre, car il faisait trop chaud _.",sous l'arbre,sur la pelouse,2,21,18,2,3,,,2,-157.71822838671505,-133.4524797219783,1
66,Anne a accouché d'une fille le mois dernier. _ épanouie.,"Le mois dernier, Anne a donné naissance à une fille ; _ est épanouie.",Anne,la fille d'Anne,1,10,14,1,3,0.8888888888888888,0.8461538461538461,1,-140.99649721942842,-168.12093867734075,1
67,Le chien courait après un chat qui a alors grimpé dans un arbre. _ est resté en bas toute la nuit.,"Poursuivi par le chien, le chat a grimpé dans un arbre, tandis que _ est resté en bas toute la nuit.",le chat,le chien,2,21,21,2,2,0.65,0.65,2,-123.25653685629368,-122.24876992870122,1
68,Jean faisait son jogging dans le parc quand il a vu un homme jongler avec des pastèques. _ était très impressionné.,"En courant dans le parc, Jean a aperçu un homme jonglant avec des pastèques ; _ était très impressionné.",Jean,le jongleur,1,21,19,1,2,0.85,0.8333333333333334,1,-110.64247384853661,-151.9914479991421,1
69,Boris a fait un malaise sur le trottoir et Carlo s'est approché pour l'aider. _ était très faible.,"Après que Boris a fait un malaise sur le trottoir et que Carlo s’est approché pour lui porter secours, _ était très faible.",Carlo,Boris,2,18,23,1,1,0.8235294117647058,0.8636363636363636,2,-146.8327551789116,-138.21419189777225,1
70,Pierre et Marc sont poursuivis pour diffamation. Pierre a écrit dans leur livre plusieurs faux témoignages que Marc a colportés. _ aurait dû être plus honnête.,"Poursuivis pour diffamation, Pierre et Marc sont impliqués : Pierre a rédigé de faux témoignages que Marc a relayés ; _ aurait dû faire preuve de plus d’honnêteté.",Pierre,Marc,1,26,28,1,1,0.8,0.7407407407407407,1,-125.51833136100322,-134.83748083375394,1
71,Marie a pris son violon pour jouer un de ses morceaux favoris. Il possède _ depuis son enfance.,"Pour interpréter l’un de ses morceaux préférés, Marie a pris son violon ; elle possède _ depuis son enfance.",le violon,le morceau,1,18,19,2,2,0.8235294117647058,0.8333333333333334,1,-70.90313711669296,-75.87931638211012,1
72,"Sarah a emprunté un livre à la bibliothèque, elle en a besoin pour un article sur lequel elle travaille. Elle lira _ à la maison.","Ayant besoin d’un livre de la bibliothèque pour rédiger un article, Sarah prévoit de lire _ chez elle.",l'article,le livre,2,25,18,1,2,0.875,0.8823529411764706,2,-132.72964006627444,-98.01460006914567,1
73,"Esther pense qu'elle économisera sur les frais de port si elle installe son usine à Toulouse au lieu de Lille. En effet, beaucoup de ses clients habitent à _.","Pour réduire les frais de port, Esther envisage d’implanter son usine à Toulouse plutôt qu’à Lille, car nombre de ses clients vivent à _.",Lille,Toulouse,2,29,24,1,1,,,1,-133.29023342381697,-133.75938966416288,0
74,Les scientifiques étudient trois espèces de poissons trouvées récemment dans l'océan indien. _ ont commencé il y a deux ans.,Trois espèces de poissons découvertes récemment dans l’océan Indien font l’objet de recherches ; _ ont débuté il y a deux ans.,les scientifiques,les poissons,1,20,22,2,2,0.631578947368421,0.6666666666666666,1,-136.0824525995704,-147.35810981263057,1
75,Denis a dû empêcher Benoît de maltraiter l'oiseau blessé. _ est vraiment compatissant.,"Lorsque Benoît s’en prenait à l’oiseau blessé, Denis est intervenu pour l’arrêter ; _ est vraiment compatissant.",Denis,Benoît,1,13,17,1,1,0.75,0.8125,2,-170.7767916705925,-163.61483801540453,0
76,"Prise en tenaille par la défense, Emma n'a pas pu envoyer la balle à Jeanine parce qu'elle avait vu que _ était démarquée.","Coincée par la défense, Emma a renoncé à passer la balle à Jeanine après avoir constaté que _ était démarquée.",Jeanine,Emma,1,23,20,1,1,0.9090909090909091,0.8947368421052632,2,-221.6435034275055,-206.04296996444464,0
77,"Le scooter a dépassé le bus scolaire, car _ roulait trop vite.","Le bus scolaire s’est fait dépasser par le scooter, puisque _ roulait à une vitesse excessive.",Le scooter,Le bus scolaire,1,12,16,2,3,0.7272727272727273,0.6666666666666666,2,-97.48960837721825,-81.85628882050514,0
78,Marc a dit que son adversaire Frank méritait largement sa victoire. _ fut flatté.,"Après que Marc a reconnu que Frank méritait pleinement sa victoire, _ en a été flatté.",Marc,Frank,2,14,16,1,1,0.8461538461538461,0.7333333333333333,2,-124.95255653187633,-118.6833258792758,1
79,L'éponge de Paul va abîmer la carafe : _ est en fer.,"La carafe risque d’être endommagée par l’éponge de Paul, car _ est en fer.",la carafe,l'éponge,2,12,14,2,1,0.7272727272727273,0.7692307692307693,2,-196.03889140486717,-188.10929189622402,1
80,Jean n'a pas pu voir la scène : Benoît était devant lui et _ est plus petit.,"La vue de Jean était bloquée, puisque Benoît se tenait devant lui et que _ est plus petit.",Benoît,Jean,2,17,18,1,1,0.8125,0.8235294117647058,1,-89.94732424989343,-94.21073622256517,0
81,Anna a mieux réussi l'examen que son amie Lucy car _ avait beaucoup révisé.,"À l’examen, Anna a obtenu de meilleurs résultats que Lucy, parce que _ avait énormément étudie.",Anna,Lucy,1,14,16,1,1,0.7692307692307693,0.8,1,-108.25870834290981,-116.46759508550167,1
82,Les pompiers sont arrivés avant les policiers alors que _ venaient de plus loin.,"Bien que _ soient partis de plus loin, les pompiers sont arrivés avant les policiers.",Les pompiers,Les policiers,1,14,15,2,2,0.6923076923076923,0.14285714285714285,1,-57.62933284789324,-60.208435386419296,1
83,"Jérémy s'est emporté contre Kevin, car _ était très contrarié.","Jérémy s’est fâché contre Kevin, car _ était très contrarié.",Kevin,Jérémy,2,10,10,1,1,0.6666666666666666,0.6666666666666666,1,-95.75972732901573,-99.56447602808475,0
84,"Le sac de pommes de terre est au-dessus du sac de farine, donc il faudra déplacer _ en premier.","Comme le sac de pommes de terre est posé au-dessus du sac de farine, _ devra être déplacé en premier.",le sac de farine,le sac de pommes de terre,2,19,20,4,6,0.8888888888888888,0.7368421052631579,1,-81.42920446264907,-82.20137209072709,0
85,J'ai étalé la nappe sur la table pour montrer _.,"Afin de mettre en valeur _, j’ai étendu la nappe sur la table.",la table,la nappe,2,10,13,2,2,,,1,-75.5340069681406,-75.86631058901548,0
86,Sylvie est au courant de tous les problèmes personnels de Marie car _ est curieuse.,"Si Sylvie connaît tous les problèmes personnels de Marie, c’est parce que _ est curieuse.",Marie,Sylvie,2,15,15,1,1,0.8571428571428571,0.8571428571428571,1,-65.37817211425863,-73.91368989017792,0
87,Sandrine a appris que le fils d'Anne avait eu un accident car _ l'a prévenue.,Sandrine a été informée de l’accident du fils d’Anne parce que _ l’a prévenue.,Anne,Sandrine,1,15,14,1,1,0.8571428571428571,0.8461538461538461,1,-122.41948298714124,-129.900132634677,1
88,"Le frère jumeau de Joël arrive toujours à le battre au tennis, même si _ a suivi deux ans de cours en moins.","Au tennis, le frère jumeau de Joël gagne toujours contre lui, bien que _ ait pris deux ans de cours en moins.",le frère de Joël,Joël,1,23,22,4,1,0.6363636363636364,0.6190476190476191,1,-81.17992874747142,-83.73955172952265,1
89,Le tableau dans le salon de Mark représente un arbre. _ est placé à droite de la bibliothèque.,"Dans le salon de Mark, un tableau représentant un arbre est accroché ; _ se trouve à droite de la bibliothèque.",le tableau,l'arbre,1,18,21,2,1,0.5882352941176471,0.65,1,-83.25916766189039,-111.93168007116765,1
90,J'ai sorti le portable de mon sac pour que _ soit plus accessible.,"Afin de rendre _ plus facile à atteindre, j’ai sorti le portable de mon sac.",mon sac,le portable,2,13,15,2,2,0.75,0.21428571428571427,2,-76.9888025985565,-74.94202656508423,1
91,"Je suis sûre que ce monument est dans mon guide, _ est incontournable.","Ce monument doit figurer dans mon guide, car _ est incontournable.",le guide,le monument,2,13,11,2,2,0.8333333333333334,0.8,2,-84.34625216107816,-79.43421085830778,1
92,La chatte attendait la souris à côté du trou. _ était très impatiente.,"Près du trou, la chatte guettait la souris ; _ était très impatiente.",la chatte,la souris,1,13,13,2,2,0.75,0.75,2,-84.38381011411548,-79.21022813767195,0
93,"J'ai mis la clé dans la serrure, mais elle était bouchée avec du chewing-gum, je n'ai pas pu extirper _.","Après avoir inséré la clé dans la serrure bouchée par du chewing-gum, je n’ai pas réussi à retirer _.",la clé,la serrure,1,20,19,2,2,,,1,-179.6001939252019,-181.9237029068172,1
94,Le braqueur est entré dans la banque et a poignardé un des guichetiers. _ a été condamné presque immédiatement.,"Après être entré dans la banque et avoir poignardé un guichetier, _ a été condamné presque aussitôt.",le braqueur,le guichetier,1,19,17,2,2,0.7222222222222222,0.6875,1,-141.69721625139937,-145.79474503709935,1
95,Samuel et Amélie sont passionnément amoureux mais les parents d'Amélie sont contre cette relation car _ sont jeunes.,Les parents d’Amélie s’opposent à la relation entre Samuel et Amélie parce que _ sont trop jeunes.,Samuel et Amélie,les parents d'Amélie,1,18,17,3,3,0.8823529411764706,0.8125,1,-118.41572110867128,-137.2761705436278,1
96,Les renards viennent la nuit dans la cour et attaquent les lapins. _ sont devenus téméraires.,"La nuit, des renards pénètrent dans la cour pour attaquer les lapins ; _ sont devenus téméraires.",les lapins,les renards,2,16,17,2,2,0.8,0.8125,1,-155.87351761944592,-164.8493140824139,0
97,Gabrielle est contente d'avoir échangé son pull contre mon gilet. Elle pense que _ est très démodé.,"Après avoir échangé son pull contre mon gilet, Gabrielle estime que _ est très démodé.",le pull,le gilet,1,17,15,2,2,0.8125,0.7857142857142857,2,-130.0211884821765,-128.75509987445548,0
